Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,Season,RemodelAge,GarageAgeInv,GarageIdx,HouseAge,LargeHouse,SQFperRoom,HasPool,PrchSQ,time_index,neighborhood_index
2150,20,RL,82.0,20270,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,Plywood,Plywood,0.0,0.0,2,2,CBlock,3.0,2.0,4.0,3.0,599.0,1.0,0.0,925.0,1524.0,GasA,2,1,SBrkr,1524,0,0,1524,1.0,0.0,2,0,3,1,2.0,7,7.0,2,3.0,Attchd,4.0,2.0,478.0,2.0,2.0,2,140,0,0,0,0,0,0.0,0.0,,0,4,2008,WD,Normal,245000,3048.0,False,True,1,29,0.03333333333333333,0.26666666666666666,29,False,435.42857142857144,False,0,0.998462856328179,1.0220892078837545
2151,50,RL,50.0,5190,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,BrkFace,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,1.0,0.0,1.0,0.0,570.0,570.0,GasA,2,1,SBrkr,617,462,0,1079,0.0,0.0,1,0,2,1,2.0,5,7.0,1,3.0,Attchd,2.0,1.0,249.0,2.0,2.0,2,135,0,0,0,0,0,0.0,0.0,,0,1,2008,WD,Normal,125600,1649.0,False,False,0,58,0.016393442622950817,0.032786885245901634,60,False,329.8,False,0,0.9954246663223152,0.8787216404982302
2152,30,RL,85.0,19550,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Flat,Tar&Grv,,,0.0,0.0,2,2,PConc,2.0,2.0,4.0,3.0,1035.0,1.0,0.0,545.0,1580.0,GasA,3,1,SBrkr,1518,0,0,1518,1.0,0.0,1,0,2,1,2.0,5,7.0,2,3.0,0,0.0,0.0,0.0,0.0,0.0,2,0,39,0,0,0,0,0.0,0.0,,0,1,2008,WD,Normal,260000,3098.0,False,False,0,1,0.0004977600796416129,0.0,68,False,619.6,False,39,0.9954246663223152,0.8787216404982302
2153,20,RL,68.0,9571,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,0.0,2,2,CBlock,2.0,2.0,3.0,2.0,870.0,1.0,0.0,639.0,1509.0,GasA,2,1,FuseA,1509,0,0,1509,1.0,0.0,1,0,3,1,3.0,6,7.0,1,2.0,Attchd,2.0,1.0,322.0,2.0,2.0,2,158,0,0,0,576,0,0.0,4.0,,0,7,2008,WD,Normal,159900,3018.0,False,True,1,52,0.018867924528301883,0.037735849056603765,52,False,503.0,False,576,0.998462856328179,0.8787216404982302
2154,90,RL,50.0,9350,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,Gable,CompShg,HdBoard,HdBoard,0.0,0.0,2,2,PConc,3.0,2.0,3.0,3.0,864.0,1.0,0.0,0.0,864.0,GasA,2,0,SBrkr,864,0,0,864,1.0,0.0,1,0,2,1,2.0,4,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0.0,0.0,,0,4,2008,WD,Normal,99600,1728.0,False,True,1,33,0.0004977600796416129,0.0,33,False,432.0,False,0,0.998462856328179,0.8787216404982302
2155,60,RL,50.0,9360,Pave,,Reg,Lvl,4.0,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,8,Gable,CompShg,VinylSd,VinylSd,2.0,216.0,3,2,CBlock,2.0,2.0,1.0,2.0,324.0,1.0,0.0,297.0,621.0,GasA,2,1,SBrkr,621,648,0,1269,0.0,0.0,1,1,3,1,2.0,7,7.0,0,0.0,Detchd,2.0,1.0,280.0,2.0,2.0,2,0,236,0,0,0,0,0.0,3.0,,0,11,2008,WD,Normal,134500,1890.0,False,False,2,7,0.021276595744680854,0.04255319148936171,46,False,270.0,False,236,1.0088383329839563,0.8787216404982302
2156,60,RL,,9771,Pave,,IR3,Lvl,4.0,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,5.0,190.0,3,2,PConc,3.0,2.0,1.0,1.0,779.0,1.0,0.0,298.0,1077.0,GasA,3,1,SBrkr,1093,1721,0,2814,0.0,1.0,2,1,4,1,3.0,9,7.0,1,2.0,BuiltIn,4.0,2.0,614.0,2.0,2.0,2,48,32,0,0,216,0,0.0,5.0,,0,6,2008,WD,Normal,260000,3891.0,False,True,1,6,0.07142857142857141,0.5714285714285713,13,False,432.3333333333333,False,248,0.998462856328179,1.0124759912476182
2157,20,RL,80.0,9938,Pave,,Reg,Lvl,4.0,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,5.0,251.0,3,2,PConc,3.0,2.0,1.0,3.0,1271.0,1.0,0.0,331.0,1602.0,GasA,3,1,SBrkr,1626,0,0,1626,1.0,0.0,2,1,3,1,3.0,7,7.0,1,2.0,Attchd,3.0,2.0,534.0,2.0,2.0,2,424,40,0,0,0,0,0.0,0.0,,0,4,2008,WD,Normal,226500,3228.0,False,True,1,14,0.06666666666666667,0.4,14,False,461.14285714285717,False,40,0.998462856328179,1.0124759912476182
2158,60,RL,,14171,Pave,,IR2,Lvl,4.0,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,355.0,1.0,0.0,457.0,812.0,GasA,3,1,SBrkr,1101,1099,0,2200,0.0,0.0,2,1,4,1,3.0,9,7.0,1,2.0,Attchd,3.0,2.0,453.0,2.0,2.0,2,168,98,0,0,0,0,0.0,0.0,,0,12,2008,WD,Normal,225000,3012.0,False,False,3,14,0.0625,0.375,15,False,334.6666666666667,False,98,1.04013531971942,1.0124759912476182
2159,80,RL,85.0,10541,Pave,,IR1,Lvl,4.0,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,3.0,1.0,0.0,1.0,0.0,672.0,672.0,GasA,3,1,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,3.0,8,7.0,1,2.0,Attchd,4.0,2.0,472.0,2.0,2.0,2,100,33,0,0,0,0,0.0,0.0,,0,2,2008,WD,Normal,229000,2709.0,False,False,0,12,0.07692307692307693,0.6153846153846154,12,False,338.625,False,33,0.9954246663223152,1.0124759912476182
2160,60,RL,65.0,10616,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,628.0,628.0,GasA,3,1,SBrkr,628,728,0,1356,0.0,0.0,2,1,3,1,3.0,6,7.0,1,3.0,BuiltIn,4.0,2.0,484.0,2.0,2.0,2,100,24,0,0,0,0,0.0,0.0,,0,3,2008,New,Partial,177439,1984.0,True,False,0,1,0.5,4.0,1,False,330.6666666666667,False,24,0.9954246663223152,1.0730214627042989
2161,20,RL,65.0,9345,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,8.0,156.0,3,2,PConc,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1615.0,1615.0,GasA,3,1,SBrkr,1615,0,0,1615,0.0,0.0,2,0,3,1,3.0,7,7.0,1,3.0,Attchd,3.0,3.0,864.0,2.0,2.0,2,168,30,0,0,0,0,0.0,0.0,,0,5,2008,WD,Normal,248500,3230.0,True,True,1,1,0.5,4.5,1,False,461.42857142857144,False,30,0.998462856328179,1.0730214627042989
2162,20,RL,91.0,11778,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,8.0,554.0,3,2,PConc,3.0,2.0,4.0,3.0,2085.0,1.0,0.0,186.0,2271.0,GasA,3,1,SBrkr,2276,0,0,2276,1.0,0.0,2,0,3,1,3.0,7,7.0,2,3.0,Attchd,3.0,3.0,1348.0,3.0,2.0,2,0,0,70,0,255,0,0.0,0.0,,0,6,2008,WD,Abnorml,475000,4547.0,True,True,1,0,1.0,9.0,0,True,649.5714285714286,False,325,0.998462856328179,1.0730214627042989
2163,20,RL,91.0,11778,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,PosN,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,8.0,402.0,3,2,PConc,3.0,2.0,3.0,3.0,1153.0,1.0,0.0,598.0,1751.0,GasA,3,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,3,1,3.0,8,7.0,2,3.0,Attchd,4.0,3.0,874.0,2.0,2.0,2,216,36,0,0,0,0,0.0,0.0,,0,12,2008,New,Partial,395039,3517.0,True,False,3,0,1.0,12.0,0,False,439.625,False,36,1.04013531971942,1.0730214627042989
2164,80,RL,,11454,Pave,,IR2,Lvl,4.0,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,8,5,Gable,CompShg,VinylSd,VinylSd,5.0,302.0,3,2,PConc,3.0,2.0,4.0,3.0,770.0,1.0,0.0,631.0,1401.0,GasA,3,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,3,1,3.0,6,7.0,1,2.0,Attchd,4.0,3.0,811.0,2.0,2.0,2,168,42,0,0,0,0,0.0,0.0,,0,2,2008,WD,Normal,225000,2912.0,False,False,0,13,0.07142857142857141,0.857142857142857,13,False,485.3333333333333,False,42,0.9954246663223152,1.0124759912476182
2165,20,RL,,11500,Pave,,IR1,Bnk,4.0,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,6,Flat,Tar&Grv,Plywood,Plywood,0.0,0.0,2,2,CBlock,3.0,3.0,4.0,1.0,262.0,3.0,723.0,197.0,1182.0,GasA,3,1,SBrkr,1643,0,0,1643,1.0,0.0,2,0,2,1,2.0,6,7.0,1,3.0,Attchd,2.0,2.0,438.0,2.0,2.0,2,339,0,0,0,0,0,0.0,0.0,,0,3,2008,WD,Normal,195000,2825.0,False,False,0,42,0.023255813953488372,0.09302325581395349,42,False,470.8333333333333,False,0,0.9954246663223152,1.0220892078837545
2166,20,RL,65.0,9750,Pave,,Reg,Low,4.0,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,2,PConc,3.0,2.0,1.0,3.0,722.0,1.0,0.0,268.0,990.0,GasA,3,1,SBrkr,990,0,0,990,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,Detchd,2.0,2.0,528.0,2.0,2.0,2,168,0,0,0,0,0,0.0,0.0,,0,8,2008,WD,Normal,155000,1980.0,False,True,2,14,0.08333333333333333,0.3333333333333333,14,False,396.0,False,0,1.0088383329839563,1.0730214627042989
2167,20,RL,,8696,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,150.0,2,2,PConc,3.0,2.0,4.0,3.0,1308.0,1.0,0.0,110.0,1418.0,GasA,3,1,SBrkr,1418,0,0,1418,1.0,0.0,2,0,3,1,3.0,5,7.0,1,2.0,Attchd,3.0,2.0,558.0,2.0,2.0,2,208,110,0,0,0,0,0.0,0.0,,0,5,2008,WD,Normal,226001,2836.0,False,True,1,10,0.08333333333333333,0.5,11,False,567.2,False,110,0.998462856328179,1.0730214627042989
2168,60,RL,,13142,Pave,,IR1,Lvl,4.0,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,5.0,128.0,2,2,PConc,3.0,2.0,1.0,3.0,688.0,1.0,0.0,176.0,864.0,GasA,3,1,SBrkr,872,899,0,1771,1.0,0.0,2,1,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,600.0,2.0,2.0,2,0,96,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,215700,2635.0,False,True,1,11,0.08333333333333333,0.5,11,False,439.1666666666667,False,96,0.998462856328179,1.0730214627042989
2169,60,RL,68.0,8998,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,120.0,3,2,PConc,3.0,2.0,2.0,3.0,527.0,1.0,0.0,255.0,782.0,GasA,3,1,SBrkr,782,870,0,1652,0.0,0.0,2,1,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,532.0,2.0,2.0,2,0,70,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,207500,2434.0,False,True,1,8,0.11111111111111109,0.6666666666666665,8,False,405.6666666666667,False,70,0.998462856328179,1.0730214627042989
2170,60,RL,75.0,12192,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,3.0,663.0,1.0,0.0,265.0,928.0,GasA,3,1,SBrkr,928,895,0,1823,1.0,0.0,2,1,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,626.0,2.0,2.0,2,192,36,0,0,0,0,0.0,0.0,Shed,4500,5,2008,WD,Normal,235000,2751.0,False,True,1,7,0.11111111111111109,0.6666666666666665,8,False,458.5,False,36,0.998462856328179,1.0730214627042989
2171,20,RL,,12250,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,5.0,180.0,2,2,CBlock,3.0,2.0,2.0,3.0,781.0,1.0,0.0,83.0,864.0,GasA,3,1,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,2.0,5,7.0,0,0.0,Attchd,2.0,2.0,528.0,2.0,2.0,2,211,0,280,0,0,0,0.0,0.0,,0,5,2008,WD,Normal,158000,2038.0,False,True,1,30,0.03225806451612903,0.12903225806451613,30,False,407.6,False,280,0.998462856328179,1.0730214627042989
2172,20,RL,,9216,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,5.0,176.0,2,2,CBlock,2.0,2.0,3.0,3.0,294.0,1.0,0.0,782.0,1076.0,GasA,2,1,SBrkr,1076,0,0,1076,0.0,0.0,1,1,3,1,2.0,5,7.0,1,2.0,Detchd,2.0,2.0,576.0,2.0,2.0,2,0,0,0,0,0,0,0.0,4.0,,0,9,2008,WD,Abnorml,143195,2152.0,False,False,2,33,0.041666666666666664,0.16666666666666666,33,False,430.4,False,0,1.0088383329839563,1.0730214627042989
2173,20,RL,40.0,14330,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Wd Sdng,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,2.0,88.0,3.0,596.0,180.0,864.0,GasA,2,1,SBrkr,1558,0,0,1558,1.0,0.0,2,0,2,1,2.0,5,5.0,0,0.0,Attchd,4.0,2.0,440.0,2.0,2.0,2,140,0,239,0,227,0,0.0,0.0,,0,8,2008,WD,Normal,163000,2422.0,False,True,2,7,0.02941176470588235,0.2352941176470588,33,False,484.4,False,466,1.0088383329839563,1.0730214627042989
2174,60,RL,,10400,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,5.0,227.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1257.0,1257.0,GasA,3,1,SBrkr,1290,871,0,2161,0.0,0.0,2,1,3,1,3.0,8,7.0,1,2.0,Attchd,3.0,2.0,570.0,2.0,2.0,2,0,84,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,230500,3418.0,False,True,1,7,0.12500000000000003,0.7500000000000002,7,False,427.25,False,84,0.998462856328179,1.0730214627042989
2175,60,RL,,9720,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,5.0,134.0,3,2,PConc,3.0,2.0,2.0,3.0,1194.0,1.0,0.0,163.0,1357.0,GasA,3,1,SBrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,3.0,7,7.0,1,2.0,BuiltIn,4.0,3.0,725.0,2.0,2.0,2,168,116,0,0,0,0,0.0,0.0,,0,1,2008,WD,Normal,274000,3304.0,False,False,0,6,0.12500000000000003,1.5000000000000004,7,False,472.0,False,116,0.9954246663223152,1.0730214627042989
2176,20,RL,,14860,Pave,,IR2,Lvl,4.0,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,5.0,240.0,3,2,PConc,3.0,2.0,4.0,3.0,1538.0,1.0,0.0,240.0,1778.0,GasA,3,1,SBrkr,1786,0,0,1786,1.0,0.0,2,0,3,1,3.0,6,7.0,1,3.0,Attchd,3.0,3.0,715.0,2.0,2.0,2,182,35,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,300000,3564.0,False,True,1,5,0.14285714285714288,1.2857142857142858,6,False,594.0,False,35,0.998462856328179,1.0730214627042989
2177,60,RL,41.0,10905,Pave,,IR2,Lvl,4.0,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1129.0,1129.0,GasA,3,1,SBrkr,1129,1198,0,2327,0.0,0.0,2,1,4,1,3.0,9,7.0,1,3.0,BuiltIn,3.0,2.0,596.0,2.0,2.0,2,0,57,0,0,0,0,0.0,0.0,,0,8,2008,WD,Normal,240000,3456.0,False,True,2,5,0.16666666666666669,1.0,5,False,384.0,False,57,1.0088383329839563,1.0730214627042989
2178,60,RL,96.0,11690,Pave,,IR1,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,5.0,192.0,3,2,PConc,3.0,2.0,3.0,1.0,0.0,1.0,0.0,850.0,850.0,GasA,3,1,SBrkr,886,878,0,1764,0.0,0.0,2,1,3,1,3.0,7,7.0,1,2.0,Attchd,2.0,2.0,560.0,2.0,2.0,2,120,29,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,207000,2614.0,False,True,1,8,0.09999999999999998,0.3999999999999999,9,False,373.42857142857144,False,29,0.998462856328179,1.0730214627042989
2179,120,RM,,4426,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,5.0,205.0,3,2,PConc,3.0,2.0,2.0,3.0,662.0,1.0,0.0,186.0,848.0,GasA,3,1,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,3.0,3,7.0,0,0.0,Attchd,3.0,2.0,420.0,2.0,2.0,2,140,0,0,0,0,0,0.0,0.0,,0,2,2008,WD,Normal,145000,1696.0,False,False,0,4,0.2,1.2000000000000002,4,False,565.3333333333334,False,0,0.9954246663223152,1.0730214627042989
2180,90,RM,83.0,10126,Pave,,Reg,Lvl,4.0,Corner,Gtl,CollgCr,Norm,Norm,Duplex,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,2,3,PConc,3.0,2.0,4.0,3.0,1593.0,1.0,162.0,83.0,1838.0,GasA,3,1,SBrkr,1838,0,0,1838,2.0,0.0,2,0,2,2,2.0,8,7.0,0,0.0,Attchd,2.0,3.0,721.0,2.0,2.0,2,160,67,0,0,0,0,0.0,0.0,,0,7,2008,WD,Abnorml,185000,3676.0,False,True,1,10,0.0909090909090909,0.5454545454545454,11,False,459.5,False,67,0.998462856328179,1.0730214627042989
2181,20,RL,75.0,9750,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,8.0,50.0,3,2,PConc,3.0,2.0,2.0,3.0,24.0,1.0,0.0,1421.0,1445.0,GasA,3,1,SBrkr,1445,0,0,1445,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,2.0,2.0,470.0,2.0,2.0,2,0,35,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,186500,2890.0,False,True,1,4,0.2,0.8,4,False,481.6666666666667,False,35,0.998462856328179,1.0730214627042989
2182,20,RL,85.0,11058,Pave,,Reg,Lvl,4.0,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,Gable,CompShg,VinylSd,VinylSd,8.0,212.0,3,2,PConc,3.0,2.0,1.0,3.0,56.0,1.0,0.0,1508.0,1564.0,GasA,3,1,SBrkr,1564,0,0,1564,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,3.0,814.0,2.0,2.0,2,0,24,0,0,0,0,0.0,0.0,,0,2,2008,WD,Normal,218836,3128.0,True,False,0,1,0.5,4.5,1,False,521.3333333333334,False,24,0.9954246663223152,1.0730214627042989
2183,20,RL,74.0,9627,Pave,,Reg,Lvl,4.0,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,0.0,0.0,3,2,PConc,3.0,2.0,3.0,3.0,24.0,1.0,0.0,1327.0,1351.0,GasA,3,1,SBrkr,1361,0,0,1361,0.0,0.0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,3.0,2.0,610.0,2.0,2.0,2,0,50,0,0,0,0,0.0,0.0,,0,6,2008,WD,Normal,193000,2712.0,True,True,1,1,0.5,3.0,1,False,452.0,False,50,0.998462856328179,1.0730214627042989
2184,20,RL,75.0,9825,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,0.0,0.0,2,2,CBlock,2.0,2.0,1.0,2.0,609.0,1.0,0.0,483.0,1092.0,GasA,2,1,SBrkr,1092,0,0,1092,0.0,0.0,1,0,3,1,2.0,6,7.0,0,0.0,Attchd,2.0,1.0,264.0,2.0,2.0,2,259,0,0,0,161,0,0.0,4.0,,0,4,2008,COD,Abnorml,123000,2184.0,False,True,1,42,0.023255813953488372,0.046511627906976744,42,False,364.0,False,161,0.998462856328179,0.8787216404982302
2185,85,RL,64.0,12102,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,5,5,Gable,CompShg,HdBoard,Plywood,5.0,222.0,2,2,CBlock,3.0,3.0,4.0,3.0,456.0,1.0,0.0,0.0,456.0,GasA,3,1,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,2.0,6,7.0,0,0.0,BuiltIn,3.0,2.0,504.0,2.0,2.0,2,224,0,0,0,0,0,0.0,0.0,,0,4,2008,WD,Family,165000,1489.0,False,True,1,32,0.030303030303030304,0.18181818181818182,32,False,248.16666666666666,False,0,0.998462856328179,0.8787216404982302
2186,20,RL,65.0,6500,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,Plywood,5.0,84.0,2,2,CBlock,2.0,,1.0,2.0,1033.0,1.0,0.0,94.0,1127.0,GasA,2,1,SBrkr,1127,0,0,1127,0.0,1.0,1,1,3,1,2.0,6,7.0,1,1.0,Detchd,2.0,2.0,480.0,2.0,2.0,2,0,0,138,0,0,0,0.0,0.0,,0,5,2008,WD,Normal,135000,2254.0,False,True,1,32,0.055555555555555566,0.22222222222222227,32,False,375.6666666666667,False,138,0.998462856328179,0.8787216404982302
2187,80,RL,,9638,Pave,,IR1,Lvl,4.0,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,6,Hip,CompShg,Plywood,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,3.0,3.0,368.0,2.0,120.0,541.0,1029.0,GasA,2,1,SBrkr,1117,0,0,1117,1.0,0.0,1,0,3,1,2.0,6,7.0,1,2.0,Attchd,3.0,2.0,542.0,2.0,2.0,2,292,0,0,0,0,0,0.0,0.0,,0,11,2008,WD,Normal,147000,2146.0,False,False,2,31,0.03125,0.1875,31,False,357.6666666666667,False,0,1.0088383329839563,0.8787216404982302
2188,60,RL,72.0,7200,Pave,,Reg,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Plywood,Plywood,0.0,0.0,2,2,CBlock,2.0,2.0,3.0,3.0,288.0,1.0,0.0,396.0,684.0,GasA,2,1,SBrkr,684,714,0,1398,0.0,0.0,1,1,3,1,2.0,6,7.0,1,2.0,Attchd,4.0,2.0,440.0,2.0,2.0,2,0,0,0,0,0,0,0.0,4.0,,0,2,2008,WD,Normal,160500,2082.0,False,False,0,7,0.030303030303030304,0.24242424242424243,32,False,347.0,False,0,0.9954246663223152,0.8787216404982302
2189,20,RL,123.0,47007,Pave,,IR1,Lvl,4.0,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Plywood,Plywood,0.0,0.0,2,2,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,2,1,SBrkr,3820,0,0,3820,,,3,1,5,1,3.0,11,7.0,2,3.0,Attchd,2.0,2.0,624.0,2.0,2.0,2,0,372,0,0,0,0,0.0,0.0,,0,7,2008,WD,Normal,284700,3820.0,False,True,1,12,0.02,0.08,49,False,347.27272727272725,False,372,0.998462856328179,0.8787216404982302
2190,90,RL,65.0,6012,Pave,,Reg,Lvl,4.0,Corner,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,5,Gable,CompShg,AsbShng,Plywood,0.0,0.0,2,2,PConc,,,,,0.0,,0.0,0.0,0.0,GasA,2,0,SBrkr,1152,0,0,1152,0.0,0.0,2,0,2,2,2.0,6,7.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,,0,6,2008,WD,AdjLand,82000,1152.0,False,True,1,53,0.0004977600796416129,0.0,53,False,192.0,False,0,0.998462856328179,0.8787216404982302
