Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,YrSold,SaleType,SaleCondition,SalePrice,TotalSQF,NewHouse,SummerSale,RecentRemodel
679,20,RL,80.0,11844,Pave,,IR1,Lvl,4,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,4,3,PConc,5.0,3.0,3.0,0.0,0,0.0,0,2046,2046,GasA,5,1,SBrkr,2046,0,0,2046,0,0,2,1,3,1,4,7,10,1,4.0,Attchd,2008.0,4.0,3,834,3.0,3.0,3,322,82,0,0,0,0,,,,0,2009,New,Partial,372500,4092,True,True,False
680,20,RL,,9945,Pave,,IR1,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1961,1961,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,57.0,3,3,CBlock,3.0,3.0,2.0,2.0,827,0.0,0,161,988,GasA,3,1,SBrkr,988,0,0,988,1,0,1,0,3,1,3,5,10,0,,Detchd,1963.0,2.0,2,572,3.0,3.0,3,0,0,0,0,0,0,,,,0,2007,WD,Normal,128500,1976,False,False,False
681,120,RL,50.0,8012,Pave,,Reg,Lvl,4,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3.0,2.0,3.0,543,3.0,119,261,923,GasA,3,1,SBrkr,923,0,0,923,0,0,2,0,2,1,3,5,10,1,3.0,Attchd,1980.0,3.0,1,264,3.0,3.0,3,80,0,0,0,0,0,,,,0,2010,WD,Normal,143000,1846,False,True,False
682,50,RH,55.0,4500,Pave,Pave,IR2,Bnk,4,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1932,2000,Gable,CompShg,VinylSd,Stucco,None,0.0,3,3,BrkTil,3.0,3.0,2.0,2.0,182,0.0,0,611,793,GasA,5,1,SBrkr,848,672,0,1520,0,0,1,0,3,1,3,6,10,0,,Detchd,1968.0,2.0,1,281,3.0,3.0,3,0,0,56,0,0,0,,,,0,2009,WD,Abnorml,159434,2313,False,True,False
683,120,RL,,2887,Pave,,Reg,HLS,4,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4.0,3.0,3.0,5.0,1003,0.0,0,288,1291,GasA,5,1,SBrkr,1291,0,0,1291,1,0,1,0,2,1,4,6,10,1,4.0,Attchd,1996.0,2.0,2,431,3.0,3.0,3,307,0,0,0,0,0,,,,0,2008,WD,Normal,173000,2582,False,False,True
684,20,RL,90.0,11248,Pave,,IR1,Lvl,4,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,4.0,3.0,4.0,5.0,1059,0.0,0,567,1626,GasA,5,1,SBrkr,1668,0,0,1668,1,0,2,0,3,1,4,7,10,1,3.0,Attchd,2002.0,4.0,3,702,3.0,3.0,3,257,45,0,0,0,0,,,,0,2007,WD,Normal,285000,3294,False,True,False
685,60,RL,58.0,16770,Pave,,IR2,Lvl,4,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,1195,1195,GasA,4,1,SBrkr,1195,644,0,1839,0,0,2,1,4,1,3,7,10,0,,Attchd,1998.0,4.0,2,486,3.0,3.0,3,0,81,0,0,0,0,,,,0,2010,WD,Normal,221000,3034,False,True,False
686,160,RL,,5062,Pave,,IR1,Lvl,4,CulDSac,Gtl,StoneBr,Norm,Norm,TwnhsE,2Story,7,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4.0,3.0,3.0,5.0,828,1.0,182,180,1190,GasA,4,1,SBrkr,1190,900,0,2090,1,0,2,0,3,1,4,6,8,1,3.0,Attchd,1984.0,4.0,2,577,3.0,3.0,3,219,0,0,0,0,0,,,,0,2007,WD,Normal,207500,3280,False,False,False
687,60,FV,84.0,10207,Pave,,Reg,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,2.0,0.0,0,0.0,0,874,874,GasA,5,1,SBrkr,874,887,0,1761,0,0,3,0,3,1,4,7,10,0,,Attchd,2007.0,4.0,2,578,3.0,3.0,3,144,105,0,0,0,0,,,,0,2007,New,Partial,227875,2635,True,True,False
688,160,FV,,5105,Pave,,IR2,Lvl,4,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,2.0,5.0,239,0.0,0,312,551,GasA,5,1,SBrkr,551,551,0,1102,0,0,2,1,2,1,4,4,10,0,,Detchd,2004.0,2.0,2,480,3.0,3.0,3,0,60,0,0,0,0,,,,0,2007,WD,Normal,148800,1653,False,False,False
689,20,RL,60.0,8089,Pave,,Reg,HLS,4,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,6,2007,2007,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4.0,3.0,4.0,5.0,945,0.0,0,474,1419,GasA,5,1,SBrkr,1419,0,0,1419,1,0,2,0,2,1,4,7,10,1,4.0,Attchd,2007.0,3.0,2,567,3.0,3.0,3,140,0,0,0,0,0,,,,0,2007,New,Partial,392000,2838,True,False,False
690,120,RL,61.0,7577,Pave,,IR1,Lvl,4,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3.0,4.0,4.0,20,0.0,0,1342,1362,GasA,5,1,SBrkr,1362,0,0,1362,0,0,2,0,2,1,4,6,10,1,4.0,Attchd,2005.0,3.0,2,460,3.0,3.0,3,192,28,0,0,0,0,,,,0,2007,WD,Normal,194700,2724,False,True,True
691,120,RM,,4426,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,147.0,4,3,PConc,4.0,3.0,5.0,5.0,697,0.0,0,151,848,GasA,5,1,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,10,1,3.0,Attchd,2004.0,3.0,2,420,3.0,3.0,3,149,0,0,0,0,0,,,,0,2008,WD,Normal,141000,1696,False,True,False
692,60,RL,104.0,21535,Pave,,IR1,Lvl,4,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,10,6,1994,1995,Gable,WdShngl,HdBoard,HdBoard,BrkFace,1170.0,5,3,PConc,5.0,3.0,5.0,5.0,1455,0.0,0,989,2444,GasA,5,1,SBrkr,2444,1872,0,4316,0,1,3,1,4,1,5,10,10,2,5.0,Attchd,1994.0,4.0,3,832,3.0,3.0,3,382,50,0,0,0,0,,,,0,2007,WD,Normal,755000,6760,False,False,True
693,60,RL,42.0,26178,Pave,,IR1,Lvl,4,Inside,Mod,Timber,Norm,Norm,1Fam,2Story,7,5,1989,1990,Hip,CompShg,MetalSd,MetalSd,BrkFace,293.0,4,3,PConc,4.0,3.0,5.0,5.0,965,0.0,0,245,1210,GasA,5,1,SBrkr,1238,1281,0,2519,1,0,2,1,4,1,4,9,10,2,4.0,Attchd,1989.0,3.0,2,628,3.0,3.0,3,320,27,0,0,0,0,,,,0,2006,WD,Normal,335000,3729,False,True,True
694,30,RL,60.0,5400,Pave,,Reg,Lvl,4,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3.0,3.0,2.0,0.0,0,0.0,0,1073,1073,GasA,5,1,SBrkr,1073,0,0,1073,0,0,1,0,2,1,3,4,10,0,,Detchd,1968.0,2.0,1,326,3.0,3.0,3,0,0,112,0,0,0,,,,0,2006,WD,Abnorml,108480,2146,False,False,False
695,50,RM,51.0,6120,Pave,,Reg,Lvl,4,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3.0,3.0,2.0,0.0,0,0.0,0,927,927,GasA,3,1,SBrkr,1067,472,0,1539,0,0,1,1,3,1,3,5,10,0,,Detchd,1995.0,2.0,2,576,3.0,3.0,3,112,0,0,0,0,0,,4.0,,0,2009,WD,Normal,141500,2466,False,True,False
696,20,RL,54.0,13811,Pave,,IR1,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4.0,4.0,2.0,5.0,980,1.0,40,92,1112,GasA,4,1,SBrkr,1137,0,0,1137,1,0,2,0,2,1,4,5,10,1,3.0,Attchd,1987.0,2.0,2,551,3.0,3.0,3,125,0,0,0,0,0,,,,0,2006,WD,Normal,176000,2249,False,True,False
697,30,RM,50.0,6000,Pave,,Reg,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1921,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,2.0,1.0,616,0.0,0,0,616,GasA,4,1,SBrkr,616,0,0,616,0,0,1,0,2,1,3,4,10,0,,Detchd,1921.0,2.0,1,205,3.0,3.0,3,0,0,129,0,0,0,,,,0,2006,WD,Normal,89000,1232,False,True,False
698,20,RL,57.0,6420,Pave,,IR1,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,5.0,4.0,3.0,1.0,210,4.0,551,219,980,GasA,2,1,FuseA,1148,0,0,1148,0,1,1,0,2,1,3,6,10,0,,Detchd,1952.0,2.0,1,308,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Normal,123500,2128,False,False,False
699,20,RL,65.0,8450,Pave,,Reg,Lvl,4,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1965,2009,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,5.0,553,3.0,117,224,894,GasA,5,1,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,10,1,4.0,Detchd,1973.0,2.0,1,336,3.0,3.0,3,416,144,0,0,0,0,,4.0,,0,2010,WD,Normal,138500,1788,False,True,False
700,120,FV,59.0,4282,Pave,Pave,IR2,Lvl,4,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4.0,3.0,3.0,5.0,16,0.0,0,1375,1391,GasA,5,1,SBrkr,1391,0,0,1391,0,0,2,0,2,1,4,5,10,0,,Attchd,2004.0,3.0,2,530,3.0,3.0,3,156,158,0,0,0,0,,,,0,2008,WD,Normal,196000,2782,False,True,False
701,20,RL,85.0,14331,Pave,,Reg,Lvl,4,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,4,3,PConc,5.0,3.0,5.0,5.0,1274,0.0,0,526,1800,GasA,5,1,SBrkr,1800,0,0,1800,1,0,2,0,3,1,4,7,10,1,4.0,Attchd,2002.0,4.0,3,765,3.0,3.0,3,270,78,0,0,0,0,,,,0,2006,WD,Normal,312500,3600,False,True,False
702,20,RL,80.0,9600,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,1164,1164,GasA,3,1,SBrkr,1164,0,0,1164,0,0,1,1,3,1,3,6,10,0,,Attchd,1969.0,2.0,2,528,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,COD,Normal,140000,2328,False,True,False
703,60,RL,82.0,12438,Pave,,IR1,Lvl,4,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,466.0,5,3,PConc,5.0,4.0,2.0,0.0,0,0.0,0,1234,1234,GasA,5,1,SBrkr,1264,1312,0,2576,0,0,2,1,4,1,5,10,10,1,4.0,BuiltIn,2006.0,4.0,3,666,3.0,3.0,3,324,100,0,0,0,0,,,,0,2006,New,Partial,361919,3810,True,True,False
704,190,RM,76.0,7630,Pave,,Reg,Lvl,4,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2Story,5,9,1900,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4.0,3.0,2.0,0.0,0,0.0,0,360,360,GasA,4,1,SBrkr,1032,780,0,1812,0,0,2,0,4,2,4,8,10,1,1.0,Detchd,1999.0,2.0,2,672,3.0,3.0,1,344,0,40,0,0,0,,4.0,,0,2010,WD,Normal,140000,2172,False,True,False
705,20,RL,70.0,8400,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,4,3,PConc,4.0,3.0,4.0,5.0,712,0.0,0,761,1473,GasA,5,1,SBrkr,1484,0,0,1484,1,0,2,0,3,1,4,7,10,0,,Attchd,2004.0,3.0,2,606,3.0,3.0,3,0,35,0,144,0,0,,,,0,2010,WD,Normal,213000,2957,False,True,True
706,190,RM,70.0,5600,Pave,,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,2fmCon,2Story,4,5,1930,1950,Hip,CompShg,VinylSd,Wd Shng,None,0.0,2,2,Slab,,,,,0,,0,0,0,GasA,2,0,SBrkr,372,720,0,1092,0,0,2,0,3,2,2,7,5,0,,,,,0,0,,,1,0,0,0,0,0,0,,,Othr,3500,2010,WD,Normal,55000,1092,False,True,False
707,20,RL,,115149,Pave,,IR2,Low,4,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,5,1971,2002,Gable,CompShg,Plywood,Plywood,Stone,351.0,3,3,CBlock,4.0,3.0,5.0,5.0,1219,0.0,0,424,1643,GasA,3,1,SBrkr,1824,0,0,1824,1,0,2,0,2,1,4,5,10,2,3.0,Attchd,1971.0,2.0,2,739,3.0,3.0,3,380,48,0,0,0,0,,,,0,2007,WD,Normal,302000,3467,False,True,False
708,120,RL,48.0,6240,Pave,,Reg,Lvl,4,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4.0,3.0,2.0,5.0,863,0.0,0,461,1324,GasA,5,1,SBrkr,1324,0,0,1324,1,0,2,0,2,1,4,6,10,1,4.0,Attchd,2006.0,4.0,2,550,3.0,3.0,3,192,38,0,0,0,0,,,,0,2009,WD,Normal,254000,2648,False,False,False
709,60,RL,65.0,9018,Pave,,IR1,Lvl,4,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,4.0,0.0,0,0.0,0,728,728,GasA,5,1,SBrkr,728,728,0,1456,0,0,2,1,3,1,4,8,10,1,4.0,Attchd,2007.0,4.0,2,400,3.0,3.0,3,100,24,0,0,0,0,,,,0,2007,New,Partial,179540,2184,True,True,False
710,20,RL,,7162,Pave,,IR1,Lvl,4,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,3,3,PConc,3.0,3.0,2.0,0.0,0,0.0,0,876,876,GasA,3,1,SBrkr,904,0,0,904,0,0,1,0,3,1,3,6,10,0,,Attchd,1966.0,2.0,1,408,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2008,WD,Abnorml,109900,1780,False,False,False
711,30,RL,56.0,4130,Pave,,IR1,Lvl,4,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,270,270,GasA,4,1,SBrkr,729,0,0,729,0,0,1,0,2,1,3,5,2,0,,,,,0,0,,,1,0,0,0,0,0,0,,,,0,2008,WD,Normal,52000,999,False,True,False
712,50,C (all),66.0,8712,Pave,Pave,Reg,HLS,4,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,Stone,3.0,3.0,3.0,0.0,0,0.0,0,859,859,GasA,4,1,SBrkr,859,319,0,1178,0,0,1,0,2,1,3,7,10,0,,Detchd,1964.0,3.0,1,384,3.0,3.0,1,68,0,98,0,0,0,,,,0,2010,WD,Abnorml,102776,2037,False,False,False
713,120,RL,40.0,4671,Pave,,IR1,HLS,4,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,3.0,5.0,767,0.0,0,461,1228,GasA,4,1,SBrkr,1228,0,0,1228,1,0,2,0,2,1,4,5,10,1,4.0,Attchd,1988.0,4.0,2,472,3.0,3.0,3,168,120,0,0,0,0,,,,0,2008,WD,Normal,189000,2456,False,False,True
714,190,RL,60.0,9873,Pave,,Reg,Lvl,4,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,3,3,CBlock,3.0,3.0,4.0,4.0,789,0.0,0,171,960,GasW,3,0,SBrkr,960,0,0,960,1,0,1,0,3,1,3,6,10,0,,Detchd,1970.0,2.0,2,576,3.0,3.0,3,0,288,0,0,0,0,,,,0,2006,WD,Normal,129000,1920,False,True,False
715,60,RL,,13517,Pave,,IR1,Lvl,4,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,1976,2005,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,4,3,CBlock,3.0,3.0,2.0,5.0,533,0.0,0,192,725,GasA,5,1,SBrkr,725,754,0,1479,0,0,2,1,3,1,4,6,10,0,,Attchd,1976.0,3.0,2,475,3.0,3.0,3,0,44,0,0,0,0,,,,0,2010,WD,Normal,130500,2204,False,False,False
716,20,RL,78.0,10140,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,3,3,CBlock,4.0,3.0,2.0,0.0,0,0.0,0,1064,1064,GasA,3,1,SBrkr,1350,0,0,1350,0,0,2,0,3,1,3,7,10,1,3.0,Attchd,1974.0,3.0,2,478,3.0,3.0,3,0,0,0,0,0,0,,4.0,,0,2009,WD,Normal,165000,2414,False,True,False
717,70,RM,60.0,10800,Pave,Grvl,Reg,Bnk,4,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1890,1998,Gable,CompShg,Wd Sdng,VinylSd,None,0.0,3,4,BrkTil,3.0,3.0,2.0,0.0,0,0.0,0,718,718,GasA,5,1,SBrkr,1576,978,0,2554,0,0,1,1,3,1,3,8,10,0,,Detchd,1996.0,2.0,2,704,3.0,3.0,2,0,48,143,0,0,0,,,,0,2007,WD,Normal,159500,3272,False,True,False
718,20,RL,80.0,10000,Pave,,Reg,Lvl,4,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1973,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,2.0,3.0,1084,0.0,0,92,1176,GasA,4,1,SBrkr,1178,0,0,1178,0,1,1,1,3,1,4,5,10,1,2.0,Attchd,1973.0,2.0,2,439,3.0,3.0,3,224,0,0,0,0,0,,4.0,,0,2008,WD,Normal,157000,2354,False,False,False
719,60,RL,96.0,10542,Pave,,Reg,Lvl,4,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,4,3,PConc,4.0,3.0,5.0,5.0,1173,0.0,0,138,1311,GasA,5,1,SBrkr,1325,1093,0,2418,1,0,2,1,3,1,4,9,10,1,3.0,Attchd,1993.0,3.0,3,983,3.0,3.0,3,250,154,216,0,0,0,,,,0,2008,WD,Normal,341000,3729,False,True,True
720,20,RL,69.0,9920,Pave,,IR1,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,3.0,5.0,4.0,523,0.0,0,448,971,GasA,3,1,SBrkr,971,0,0,971,0,0,1,1,3,1,3,5,10,1,1.0,Attchd,1969.0,2.0,1,300,3.0,3.0,3,0,0,0,0,0,0,,,,0,2006,WD,Normal,128500,1942,False,True,False
721,120,RL,,6563,Pave,,IR1,Low,4,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4.0,3.0,5.0,5.0,1148,0.0,0,594,1742,GasA,3,1,SBrkr,1742,0,0,1742,1,0,2,0,2,1,4,5,10,1,3.0,Attchd,1985.0,3.0,2,564,3.0,3.0,3,114,28,234,0,0,0,,,,0,2006,WD,Normal,275000,3484,False,False,False
722,120,RM,,4426,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4.0,3.0,4.0,5.0,662,0.0,0,186,848,GasA,5,1,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,10,0,,Attchd,2004.0,3.0,2,420,3.0,3.0,3,160,0,0,0,0,0,,,,0,2010,WD,Normal,143000,1696,False,True,False
723,20,RL,70.0,8120,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3.0,2.0,4.0,191,0.0,0,673,864,GasA,5,1,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,10,0,,Detchd,1994.0,2.0,2,463,3.0,3.0,3,0,0,0,0,0,0,,,,0,2009,WD,Normal,124500,1728,False,True,False
724,50,RL,60.0,8172,Pave,,Reg,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3.0,3.0,2.0,0.0,0,0.0,0,941,941,GasA,5,1,SBrkr,997,473,0,1470,0,0,2,0,4,1,3,7,10,0,,Detchd,1958.0,2.0,1,548,3.0,3.0,3,0,0,0,0,156,0,,,,0,2008,WD,Normal,135000,2411,False,True,False
725,20,RL,86.0,13286,Pave,,IR1,Lvl,4,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,5,3,PConc,5.0,3.0,2.0,5.0,1234,0.0,0,464,1698,GasA,5,1,SBrkr,1698,0,0,1698,1,0,2,0,3,1,5,8,10,1,4.0,Attchd,2007.0,4.0,3,768,3.0,3.0,3,327,64,0,0,0,0,,,,0,2009,WD,Normal,320000,3396,False,False,True
726,20,RL,60.0,6960,Pave,,Reg,Lvl,4,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,2.0,4.0,375,3.0,239,250,864,GasA,3,1,SBrkr,864,0,0,864,0,0,1,0,3,1,4,5,10,0,,Detchd,1989.0,2.0,2,660,3.0,3.0,3,96,0,0,0,0,0,,,Shed,500,2009,WD,Normal,120500,1728,False,False,False
727,20,RL,,21695,Pave,,IR1,Lvl,4,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,1988,2007,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,4,4,CBlock,4.0,3.0,2.0,5.0,808,0.0,0,72,880,GasA,5,1,SBrkr,1680,0,0,1680,1,0,2,0,3,1,4,5,10,1,4.0,Attchd,1988.0,4.0,2,540,3.0,3.0,3,292,44,0,182,0,0,,,,0,2009,WD,Normal,222000,2560,False,False,False
728,20,RL,64.0,7314,Pave,,Reg,Lvl,4,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,4,3,PConc,4.0,3.0,4.0,5.0,724,0.0,0,508,1232,GasA,5,1,SBrkr,1232,0,0,1232,1,0,2,0,2,1,4,6,10,0,,Attchd,2007.0,3.0,2,632,3.0,3.0,3,132,0,0,0,0,0,,,,0,2009,WD,Normal,194500,2464,False,False,False
729,90,RL,85.0,11475,Pave,,Reg,Lvl,4,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,3,CBlock,3.0,3.0,2.0,0.0,0,0.0,0,1584,1584,GasA,3,1,SBrkr,1776,0,0,1776,1,0,2,0,4,2,3,9,10,0,,Detchd,1968.0,2.0,3,888,3.0,3.0,3,0,25,0,0,0,0,,,,0,2009,COD,Abnorml,110000,3360,False,True,False
730,30,RM,52.0,6240,Pave,Grvl,Reg,Lvl,4,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,2.0,3.0,152,0.0,0,628,780,GasA,3,1,FuseA,848,0,360,1208,0,0,1,0,2,1,3,5,10,0,,Detchd,1962.0,2.0,2,539,3.0,3.0,3,0,23,112,0,0,0,,,,0,2009,WD,Normal,103000,1988,False,False,False
731,120,RL,39.0,5389,Pave,,IR1,Lvl,4,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4.0,3.0,2.0,5.0,1180,0.0,0,415,1595,GasA,5,1,SBrkr,1616,0,0,1616,1,0,2,0,2,1,4,5,10,1,3.0,Attchd,1995.0,3.0,2,608,3.0,3.0,3,237,152,0,0,0,0,,,,0,2010,WD,Normal,236500,3211,False,False,True
